Groups:
c_DOUT[7..0] =, c_DOUT[7], c_DOUT[6], c_DOUT[5], c_DOUT[4], c_DOUT[3], c_DOUT[2], c_DOUT[1], c_DOUT[0],  hex

Data:
time unit: ns, o_sdi, o_sck, p_available, c_XCLK, c_PCLK, c_SCL, c_SDATA, c_HREF, c_DOUT[7..0], c_DOUT[7], c_DOUT[6], c_DOUT[5], c_DOUT[4], c_DOUT[3], c_DOUT[2], c_DOUT[1], c_DOUT[0], ASYNC_FIFO:fifo|d_available, ASYNC_FIFO:fifo|r_en, ASYNC_FIFO:fifo|w_en, LCD_SPI_CONTROLLER_RUBIK:lcd|LCD_SPI_MASTER_IMPROVED:spi|o_busy, LCD_SPI_CONTROLLER_RUBIK:lcd|current_state.c_DATA, LCD_SPI_CONTROLLER_RUBIK:lcd|current_state.c_GOTO11, LCD_SPI_CONTROLLER_RUBIK:lcd|rst_coord, 
0, X, X, X, X, X, X, X, X, XX, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, 
790, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
795, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
800, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
805, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
810, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
815, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
820, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
825, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
830, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
835, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
840, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
845, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
850, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
855, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
860, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
865, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
870, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
875, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
880, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
885, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
890, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
895, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
900, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
905, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
910, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
915, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
920, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
925, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
930, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
935, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
940, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
945, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
950, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
955, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
960, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
965, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
970, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
975, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
980, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
985, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
990, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
995, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1000, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1005, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1010, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1015, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1020, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1025, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1030, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1035, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1040, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
1045, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
1050, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
1055, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
1060, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1065, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1070, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1075, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1080, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1085, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1090, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1095, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1100, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1105, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1110, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1115, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1120, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1125, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1130, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1135, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1140, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1145, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1150, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1155, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1160, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1165, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1170, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1175, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1180, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1185, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1190, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1195, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1200, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1205, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1210, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
1215, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
1220, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
1225, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
1230, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1235, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1240, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1245, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1250, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1255, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1260, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1265, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1270, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1275, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1280, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1285, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1290, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1295, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1300, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1305, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1310, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1315, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1320, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1325, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1330, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1335, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1340, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1345, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1350, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1355, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1360, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1365, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1370, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1375, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1380, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
1385, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
1390, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
1395, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
1400, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1405, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1410, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1415, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1420, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1425, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1430, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1435, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1440, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1445, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1450, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1455, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1460, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1465, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1470, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1475, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1480, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1485, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1490, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1495, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1500, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1505, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1510, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1515, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1520, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1525, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1530, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1535, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1540, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1545, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1550, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
1555, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
1560, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
1565, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
1570, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1575, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1580, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1585, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1590, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1595, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1600, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1605, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1610, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1615, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1620, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1625, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1630, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1635, 0, 1, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1640, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1645, 0, 0, 0, 0, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1650, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1655, 0, 1, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
1660, 0, 0, 0, 1, 1, 1, 1, 0, 01, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
